交易唯一编号,客户名称,主体名称,账户类型,本方名称,本方账户,开户行,交易时间,对手名称,对手账户,收入金额,支出金额,交易金额,账户余额,虚拟账户余额,银行备注,账户方附言,收支方向,一级标签,二级标签,三级标签,标签来源,标签置信度,命中关键词,交易渠道,来源文件名,来源行号
TX000727,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-13 13:47:00,燃油供应公司,,,44808.63,-44808.63,43200099.02,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,727
TX000728,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-13 11:01:00,西轮国运代理,,269453.7,,269453.7,43469552.72,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,728
TX000729,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-14 12:28:00,中远海运,,,117851.34,-117851.34,43351701.38,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,729
TX000730,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-14 11:04:00,上海港务,,,83066.49,-83066.49,43268634.89,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,730
TX000731,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-14 11:04:00,上海建工集团,,24792.03,,24792.03,43293426.92,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,731
TX000732,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-15 11:12:00,合肥中南光电,,275584.9,,275584.9,43569011.82,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,732
TX000733,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-15 12:14:00,上海港务,,,84373.36,-84373.36,43484638.46,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,733
TX000734,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-15 14:42:00,燃油供应公司,,,17624.19,-17624.19,43467014.27,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,734
TX000735,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-17 17:51:00,现金,,,208726.63,-208726.63,43258287.64,,货款,,支,现金类,现金,现金取款,规则,0.9,,网银,sample.xlsx,735
TX000736,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-17 14:08:00,合肥中南光电,,200524.75,,200524.75,43458812.39,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,736
TX000737,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-18 10:33:00,北京诚栋集成房屋,,124078.6,,124078.6,43582890.99,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,737
TX000738,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-18 11:27:00,西轮国运代理,,356879.93,,356879.93,43939770.92,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,738
TX000739,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-19 17:42:00,合肥中南光电,,320206.12,,320206.12,44259977.04,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,739
TX000740,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-20 09:03:00,燃油供应公司,,,242261.55,-242261.55,44017715.49,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,740
TX000741,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-21 09:18:00,中远海运,,,242192.72,-242192.72,43775522.77,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,741
TX000742,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-21 16:24:00,上海港务,,,218908.37,-218908.37,43556614.4,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,742
TX000743,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-21 15:42:00,物流仓储乙,,,149939.88,-149939.88,43406674.52,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,743
TX000744,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-22 12:36:00,物流仓储乙,,,56244.4,-56244.4,43350430.12,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,744
TX000745,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-22 16:16:00,西轮国运代理,,264520.73,,264520.73,43614950.85,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,745
TX000746,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-25 15:21:00,现金,,323847.13,,323847.13,43938797.98,,货款,,收,现金类,现金,现金存入,规则,0.9,,网银,sample.xlsx,746
TX000747,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-25 11:27:00,上海港务,,,121721.13,-121721.13,43817076.85,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,747
TX000748,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-25 10:57:00,上海建工集团,,226166.2,,226166.2,44043243.05,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,748
TX000749,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-26 13:08:00,西轮国运代理,,164433.49,,164433.49,44207676.54,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,749
TX000750,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-27 14:39:00,燃油供应公司,,,37143.28,-37143.28,44170533.26,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,750
TX000751,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-28 17:34:00,报关行甲,,,149764.66,-149764.66,44020768.6,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,751
TX000752,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-28 08:43:00,合肥中南光电,,139508.01,,139508.01,44160276.61,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,752
TX000753,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-28 18:49:00,上海港务,,,104566.9,-104566.9,44055709.71,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,753
TX000754,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-29 11:23:00,上海港务,,,162300.81,-162300.81,43893408.9,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,754
TX000755,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-29 09:38:00,燃油供应公司,,,165693.63,-165693.63,43727715.27,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,755
TX000756,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-30 17:34:00,物流仓储乙,,,20951.49,-20951.49,43706763.78,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,756
TX000757,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-30 08:53:00,江苏锦祺供应链,,123526.54,,123526.54,43830290.32,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,757
TX000758,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-30 12:57:00,上海建工集团,,21495.5,,21495.5,43851785.82,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,758
TX000759,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-05-31 11:09:00,北京诚栋集成房屋,,51339.73,,51339.73,43903125.55,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,759
TX000760,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-01 15:55:00,江苏锦祺供应链,,152595.43,,152595.43,44055720.98,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,760
TX000761,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-01 12:05:00,北京诚栋集成房屋,,372344.42,,372344.42,44428065.4,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,761
TX000762,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-01 13:21:00,北京诚栋集成房屋,,284718.32,,284718.32,44712783.72,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,762
TX000763,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-02 08:48:00,江苏锦祺供应链,,373008.78,,373008.78,45085792.5,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,763
TX000764,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-02 11:19:00,合肥中南光电,,166388.99,,166388.99,45252181.49,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,764
TX000765,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-02 11:50:00,报关行甲,,,32610.26,-32610.26,45219571.23,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,765
TX000766,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-03 15:36:00,上海港务,,,159387.57,-159387.57,45060183.66,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,766
TX000767,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-03 09:53:00,北京诚栋集成房屋,,93234.65,,93234.65,45153418.31,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,767
TX000768,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-03 16:34:00,上海港务,,,190202.04,-190202.04,44963216.27,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,768
TX000769,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-04 16:18:00,现金,,,64909.38,-64909.38,44898306.89,,货款,,支,现金类,现金,现金取款,规则,0.9,,网银,sample.xlsx,769
TX000770,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-04 11:19:00,合肥中南光电,,253593.55,,253593.55,45151900.44,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,770
TX000771,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-05 18:44:00,北京诚栋集成房屋,,105998.32,,105998.32,45257898.76,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,771
TX000772,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-05 12:03:00,燃油供应公司,,,105164.36,-105164.36,45152734.4,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,772
TX000773,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-06 10:59:00,北京诚栋集成房屋,,143511.55,,143511.55,45296245.95,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,773
TX000774,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-06 09:50:00,上海港务,,,120821.34,-120821.34,45175424.61,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,774
TX000775,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-07 09:42:00,报关行甲,,,137022.8,-137022.8,45038401.81,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,775
TX000776,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-07 18:32:00,合肥中南光电,,186174.55,,186174.55,45224576.36,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,776
TX000777,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-08 13:34:00,合肥中南光电,,376462.79,,376462.79,45601039.15,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,777
TX000778,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-09 15:05:00,燃油供应公司,,,158498.74,-158498.74,45442540.41,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,778
TX000779,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-09 16:08:00,燃油供应公司,,,41932.02,-41932.02,45400608.39,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,779
TX000780,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-09 18:49:00,江苏锦祺供应链,,33347.39,,33347.39,45433955.78,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,780
TX000781,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-10 08:02:00,北京诚栋集成房屋,,75034.87,,75034.87,45508990.65,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,781
TX000782,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-10 13:10:00,上海建工集团,,221410.22,,221410.22,45730400.87,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,782
TX000783,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-11 13:23:00,上海建工集团,,167011.84,,167011.84,45897412.71,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,783
TX000784,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-11 09:16:00,上海建工集团,,194070.84,,194070.84,46091483.55,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,784
TX000785,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-06-11 17:51:00,报关行甲,,,123464.52,-123464.52,45968019.03,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,785
